user_id,group_name,group,perk
596186,Bargain Hunters (Budget),4,Exclusive Discounts (10%)
596220,Luxury Lovers,5,Free Hotel Meal
596222,Luxury Lovers,5,Free Hotel Meal
596320,Bargain Hunters (Budget),4,Exclusive Discounts (10%)
596329,Zerobookers,1,"Free Checked Bag + Irresistible ""First Booking"" Offer"
596335,Other Infrequent Travelers,7,Exclusive Discounts (10%) + Discount on Next Booking
596349,Luxury Lovers,5,Free Hotel Meal
596361,Bargain Hunters (High-Spenders),3,Exclusive Discounts (10%)
596409,Bargain Hunters (Budget),4,Exclusive Discounts (10%)
596442,Bargain Hunters (Budget),4,Exclusive Discounts (10%)
596505,Big Spenders,2,1 Night Free (with Flight Booking)
596559,Zerobookers,1,"Free Checked Bag + Irresistible ""First Booking"" Offer"
596611,Zerobookers,1,"Free Checked Bag + Irresistible ""First Booking"" Offer"
596732,Other Frequent Travelers,6,No Cancellation Fees
596820,Other Infrequent Travelers,7,Exclusive Discounts (10%) + Discount on Next Booking
596856,Luxury Lovers,5,Free Hotel Meal
596863,Big Spenders,2,1 Night Free (with Flight Booking)
597003,Luxury Lovers,5,Free Hotel Meal
597010,Other Frequent Travelers,6,No Cancellation Fees
597029,Other Frequent Travelers,6,No Cancellation Fees
597300,Big Spenders,2,1 Night Free (with Flight Booking)
597410,Big Spenders,2,1 Night Free (with Flight Booking)
597434,Other Frequent Travelers,6,No Cancellation Fees
597498,Other Frequent Travelers,6,No Cancellation Fees
597510,Bargain Hunters (High-Spenders),3,Exclusive Discounts (10%)
597662,Zerobookers,1,"Free Checked Bag + Irresistible ""First Booking"" Offer"
597734,Other Frequent Travelers,6,No Cancellation Fees
597836,Other Frequent Travelers,6,No Cancellation Fees
597878,Other Infrequent Travelers,7,Exclusive Discounts (10%) + Discount on Next Booking
597946,Other Infrequent Travelers,7,Exclusive Discounts (10%) + Discount on Next Booking
597948,Zerobookers,1,"Free Checked Bag + Irresistible ""First Booking"" Offer"
597954,Bargain Hunters (High-Spenders),3,Exclusive Discounts (10%)
597955,Zerobookers,1,"Free Checked Bag + Irresistible ""First Booking"" Offer"
598069,Bargain Hunters (Budget),4,Exclusive Discounts (10%)
598075,Other Frequent Travelers,6,No Cancellation Fees
598185,Big Spenders,2,1 Night Free (with Flight Booking)
598233,Big Spenders,2,1 Night Free (with Flight Booking)
598265,Luxury Lovers,5,Free Hotel Meal
598276,Other Infrequent Travelers,7,Exclusive Discounts (10%) + Discount on Next Booking
598306,Big Spenders,2,1 Night Free (with Flight Booking)
598526,Other Infrequent Travelers,7,Exclusive Discounts (10%) + Discount on Next Booking
598533,Luxury Lovers,5,Free Hotel Meal
598590,Other Frequent Travelers,6,No Cancellation Fees
598687,Other Frequent Travelers,6,No Cancellation Fees
598691,Bargain Hunters (Budget),4,Exclusive Discounts (10%)
598692,Bargain Hunters (Budget),4,Exclusive Discounts (10%)
598715,Other Infrequent Travelers,7,Exclusive Discounts (10%) + Discount on Next Booking
598832,Other Infrequent Travelers,7,Exclusive Discounts (10%) + Discount on Next Booking
598881,Big Spenders,2,1 Night Free (with Flight Booking)
598911,Big Spenders,2,1 Night Free (with Flight Booking)
598945,Luxury Lovers,5,Free Hotel Meal
599065,Other Infrequent Travelers,7,Exclusive Discounts (10%) + Discount on Next Booking
599239,Other Infrequent Travelers,7,Exclusive Discounts (10%) + Discount on Next Booking
599244,Other Infrequent Travelers,7,Exclusive Discounts (10%) + Discount on Next Booking
599311,Bargain Hunters (Budget),4,Exclusive Discounts (10%)
599335,Bargain Hunters (High-Spenders),3,Exclusive Discounts (10%)
599348,Other Frequent Travelers,6,No Cancellation Fees
599437,Bargain Hunters (High-Spenders),3,Exclusive Discounts (10%)
599454,Big Spenders,2,1 Night Free (with Flight Booking)
599649,Big Spenders,2,1 Night Free (with Flight Booking)
599651,Zerobookers,1,"Free Checked Bag + Irresistible ""First Booking"" Offer"
599657,Bargain Hunters (Budget),4,Exclusive Discounts (10%)
599765,Bargain Hunters (Budget),4,Exclusive Discounts (10%)
599790,Zerobookers,1,"Free Checked Bag + Irresistible ""First Booking"" Offer"
599833,Other Frequent Travelers,6,No Cancellation Fees
599909,Zerobookers,1,"Free Checked Bag + Irresistible ""First Booking"" Offer"
599927,Big Spenders,2,1 Night Free (with Flight Booking)
599999,Zerobookers,1,"Free Checked Bag + Irresistible ""First Booking"" Offer"
600011,Luxury Lovers,5,Free Hotel Meal
600018,Bargain Hunters (High-Spenders),3,Exclusive Discounts (10%)
600057,Bargain Hunters (Budget),4,Exclusive Discounts (10%)
600078,Bargain Hunters (Budget),4,Exclusive Discounts (10%)
600163,Other Infrequent Travelers,7,Exclusive Discounts (10%) + Discount on Next Booking
600265,Luxury Lovers,5,Free Hotel Meal
600287,Bargain Hunters (Budget),4,Exclusive Discounts (10%)
600304,Other Infrequent Travelers,7,Exclusive Discounts (10%) + Discount on Next Booking
600351,Luxury Lovers,5,Free Hotel Meal
600395,Bargain Hunters (High-Spenders),3,Exclusive Discounts (10%)
600444,Other Frequent Travelers,6,No Cancellation Fees
600515,Bargain Hunters (High-Spenders),3,Exclusive Discounts (10%)
600561,Luxury Lovers,5,Free Hotel Meal
600605,Bargain Hunters (Budget),4,Exclusive Discounts (10%)
600648,Big Spenders,2,1 Night Free (with Flight Booking)
600690,Bargain Hunters (High-Spenders),3,Exclusive Discounts (10%)
600750,Luxury Lovers,5,Free Hotel Meal
600796,Luxury Lovers,5,Free Hotel Meal
600833,Luxury Lovers,5,Free Hotel Meal
600842,Other Infrequent Travelers,7,Exclusive Discounts (10%) + Discount on Next Booking
600886,Big Spenders,2,1 Night Free (with Flight Booking)
600926,Bargain Hunters (Budget),4,Exclusive Discounts (10%)
600930,Other Infrequent Travelers,7,Exclusive Discounts (10%) + Discount on Next Booking
601094,Zerobookers,1,"Free Checked Bag + Irresistible ""First Booking"" Offer"
601104,Bargain Hunters (High-Spenders),3,Exclusive Discounts (10%)
601116,Other Infrequent Travelers,7,Exclusive Discounts (10%) + Discount on Next Booking
601158,Bargain Hunters (Budget),4,Exclusive Discounts (10%)
601282,Bargain Hunters (Budget),4,Exclusive Discounts (10%)
601582,Luxury Lovers,5,Free Hotel Meal
601673,Other Frequent Travelers,6,No Cancellation Fees
601882,Other Frequent Travelers,6,No Cancellation Fees
601894,Other Infrequent Travelers,7,Exclusive Discounts (10%) + Discount on Next Booking
601917,Bargain Hunters (High-Spenders),3,Exclusive Discounts (10%)
602120,Bargain Hunters (High-Spenders),3,Exclusive Discounts (10%)
602190,Luxury Lovers,5,Free Hotel Meal
602323,Bargain Hunters (Budget),4,Exclusive Discounts (10%)
602433,Bargain Hunters (High-Spenders),3,Exclusive Discounts (10%)
602476,Bargain Hunters (High-Spenders),3,Exclusive Discounts (10%)
602478,Luxury Lovers,5,Free Hotel Meal
602598,Bargain Hunters (Budget),4,Exclusive Discounts (10%)
602656,Bargain Hunters (High-Spenders),3,Exclusive Discounts (10%)
602734,Zerobookers,1,"Free Checked Bag + Irresistible ""First Booking"" Offer"
602748,Bargain Hunters (High-Spenders),3,Exclusive Discounts (10%)
602769,Other Frequent Travelers,6,No Cancellation Fees
602793,Other Infrequent Travelers,7,Exclusive Discounts (10%) + Discount on Next Booking
602827,Big Spenders,2,1 Night Free (with Flight Booking)
602918,Other Frequent Travelers,6,No Cancellation Fees
602921,Luxury Lovers,5,Free Hotel Meal
602925,Luxury Lovers,5,Free Hotel Meal
602946,Other Frequent Travelers,6,No Cancellation Fees
602953,Luxury Lovers,5,Free Hotel Meal
602962,Bargain Hunters (High-Spenders),3,Exclusive Discounts (10%)
603033,Zerobookers,1,"Free Checked Bag + Irresistible ""First Booking"" Offer"
603053,Bargain Hunters (Budget),4,Exclusive Discounts (10%)
603100,Luxury Lovers,5,Free Hotel Meal
603160,Big Spenders,2,1 Night Free (with Flight Booking)
603221,Zerobookers,1,"Free Checked Bag + Irresistible ""First Booking"" Offer"
603278,Bargain Hunters (Budget),4,Exclusive Discounts (10%)
603296,Bargain Hunters (Budget),4,Exclusive Discounts (10%)
603341,Zerobookers,1,"Free Checked Bag + Irresistible ""First Booking"" Offer"
603345,Other Infrequent Travelers,7,Exclusive Discounts (10%) + Discount on Next Booking
603440,Other Frequent Travelers,6,No Cancellation Fees
603515,Other Frequent Travelers,6,No Cancellation Fees
603592,Other Infrequent Travelers,7,Exclusive Discounts (10%) + Discount on Next Booking
603635,Bargain Hunters (High-Spenders),3,Exclusive Discounts (10%)
603715,Bargain Hunters (Budget),4,Exclusive Discounts (10%)
603809,Bargain Hunters (Budget),4,Exclusive Discounts (10%)
603875,Bargain Hunters (Budget),4,Exclusive Discounts (10%)
603883,Bargain Hunters (Budget),4,Exclusive Discounts (10%)
604136,Luxury Lovers,5,Free Hotel Meal
604355,Bargain Hunters (Budget),4,Exclusive Discounts (10%)
604388,Bargain Hunters (Budget),4,Exclusive Discounts (10%)
604592,Other Infrequent Travelers,7,Exclusive Discounts (10%) + Discount on Next Booking
604617,Luxury Lovers,5,Free Hotel Meal
604664,Zerobookers,1,"Free Checked Bag + Irresistible ""First Booking"" Offer"
604688,Bargain Hunters (High-Spenders),3,Exclusive Discounts (10%)
604804,Other Infrequent Travelers,7,Exclusive Discounts (10%) + Discount on Next Booking
604840,Big Spenders,2,1 Night Free (with Flight Booking)
604916,Zerobookers,1,"Free Checked Bag + Irresistible ""First Booking"" Offer"
604982,Bargain Hunters (High-Spenders),3,Exclusive Discounts (10%)
605004,Other Frequent Travelers,6,No Cancellation Fees
605096,Other Frequent Travelers,6,No Cancellation Fees
605136,Luxury Lovers,5,Free Hotel Meal
605308,Zerobookers,1,"Free Checked Bag + Irresistible ""First Booking"" Offer"
605311,Other Frequent Travelers,6,No Cancellation Fees
605439,Luxury Lovers,5,Free Hotel Meal
605494,Luxury Lovers,5,Free Hotel Meal
605558,Other Frequent Travelers,6,No Cancellation Fees
605578,Luxury Lovers,5,Free Hotel Meal
605607,Luxury Lovers,5,Free Hotel Meal
605615,Other Infrequent Travelers,7,Exclusive Discounts (10%) + Discount on Next Booking
605619,Other Infrequent Travelers,7,Exclusive Discounts (10%) + Discount on Next Booking
605776,Bargain Hunters (Budget),4,Exclusive Discounts (10%)
605780,Bargain Hunters (Budget),4,Exclusive Discounts (10%)
605878,Bargain Hunters (Budget),4,Exclusive Discounts (10%)
605943,Luxury Lovers,5,Free Hotel Meal
605945,Other Frequent Travelers,6,No Cancellation Fees
606041,Luxury Lovers,5,Free Hotel Meal
606060,Other Infrequent Travelers,7,Exclusive Discounts (10%) + Discount on Next Booking
606094,Bargain Hunters (High-Spenders),3,Exclusive Discounts (10%)
606161,Big Spenders,2,1 Night Free (with Flight Booking)
606283,Other Infrequent Travelers,7,Exclusive Discounts (10%) + Discount on Next Booking
606290,Luxury Lovers,5,Free Hotel Meal
606333,Bargain Hunters (Budget),4,Exclusive Discounts (10%)
606362,Luxury Lovers,5,Free Hotel Meal
606456,Zerobookers,1,"Free Checked Bag + Irresistible ""First Booking"" Offer"
606568,Bargain Hunters (Budget),4,Exclusive Discounts (10%)
606635,Bargain Hunters (High-Spenders),3,Exclusive Discounts (10%)
606648,Other Frequent Travelers,6,No Cancellation Fees
606762,Other Frequent Travelers,6,No Cancellation Fees
606862,Bargain Hunters (Budget),4,Exclusive Discounts (10%)
606930,Big Spenders,2,1 Night Free (with Flight Booking)
607017,Bargain Hunters (High-Spenders),3,Exclusive Discounts (10%)
607028,Big Spenders,2,1 Night Free (with Flight Booking)
607152,Bargain Hunters (High-Spenders),3,Exclusive Discounts (10%)
607197,Zerobookers,1,"Free Checked Bag + Irresistible ""First Booking"" Offer"
607270,Luxury Lovers,5,Free Hotel Meal
607280,Bargain Hunters (Budget),4,Exclusive Discounts (10%)
607350,Bargain Hunters (High-Spenders),3,Exclusive Discounts (10%)
607524,Luxury Lovers,5,Free Hotel Meal
607626,Luxury Lovers,5,Free Hotel Meal
607706,Other Infrequent Travelers,7,Exclusive Discounts (10%) + Discount on Next Booking
607799,Other Infrequent Travelers,7,Exclusive Discounts (10%) + Discount on Next Booking
607931,Bargain Hunters (High-Spenders),3,Exclusive Discounts (10%)
607949,Luxury Lovers,5,Free Hotel Meal
607998,Other Frequent Travelers,6,No Cancellation Fees
608039,Other Infrequent Travelers,7,Exclusive Discounts (10%) + Discount on Next Booking
608086,Big Spenders,2,1 Night Free (with Flight Booking)
608287,Other Frequent Travelers,6,No Cancellation Fees
608296,Bargain Hunters (Budget),4,Exclusive Discounts (10%)
608343,Other Infrequent Travelers,7,Exclusive Discounts (10%) + Discount on Next Booking
608478,Bargain Hunters (Budget),4,Exclusive Discounts (10%)
608520,Bargain Hunters (High-Spenders),3,Exclusive Discounts (10%)
608521,Bargain Hunters (High-Spenders),3,Exclusive Discounts (10%)
608629,Bargain Hunters (High-Spenders),3,Exclusive Discounts (10%)
608725,Luxury Lovers,5,Free Hotel Meal
608727,Bargain Hunters (Budget),4,Exclusive Discounts (10%)
608764,Other Infrequent Travelers,7,Exclusive Discounts (10%) + Discount on Next Booking
608786,Zerobookers,1,"Free Checked Bag + Irresistible ""First Booking"" Offer"
608820,Big Spenders,2,1 Night Free (with Flight Booking)
608823,Luxury Lovers,5,Free Hotel Meal
608860,Big Spenders,2,1 Night Free (with Flight Booking)
608866,Bargain Hunters (Budget),4,Exclusive Discounts (10%)
608970,Other Infrequent Travelers,7,Exclusive Discounts (10%) + Discount on Next Booking
609051,Bargain Hunters (High-Spenders),3,Exclusive Discounts (10%)
609102,Other Infrequent Travelers,7,Exclusive Discounts (10%) + Discount on Next Booking
609167,Bargain Hunters (High-Spenders),3,Exclusive Discounts (10%)
609221,Luxury Lovers,5,Free Hotel Meal
609228,Bargain Hunters (High-Spenders),3,Exclusive Discounts (10%)
609230,Bargain Hunters (Budget),4,Exclusive Discounts (10%)
609236,Bargain Hunters (Budget),4,Exclusive Discounts (10%)
609240,Bargain Hunters (Budget),4,Exclusive Discounts (10%)
609243,Bargain Hunters (High-Spenders),3,Exclusive Discounts (10%)
609262,Big Spenders,2,1 Night Free (with Flight Booking)
609393,Bargain Hunters (Budget),4,Exclusive Discounts (10%)
609413,Bargain Hunters (Budget),4,Exclusive Discounts (10%)
609673,Bargain Hunters (High-Spenders),3,Exclusive Discounts (10%)
609683,Zerobookers,1,"Free Checked Bag + Irresistible ""First Booking"" Offer"
609720,Luxury Lovers,5,Free Hotel Meal
609763,Other Infrequent Travelers,7,Exclusive Discounts (10%) + Discount on Next Booking
609800,Bargain Hunters (Budget),4,Exclusive Discounts (10%)
609817,Other Frequent Travelers,6,No Cancellation Fees
609838,Zerobookers,1,"Free Checked Bag + Irresistible ""First Booking"" Offer"
609868,Bargain Hunters (High-Spenders),3,Exclusive Discounts (10%)
610144,Big Spenders,2,1 Night Free (with Flight Booking)
610226,Luxury Lovers,5,Free Hotel Meal
610280,Luxury Lovers,5,Free Hotel Meal
610294,Luxury Lovers,5,Free Hotel Meal
610306,Other Frequent Travelers,6,No Cancellation Fees
610338,Other Infrequent Travelers,7,Exclusive Discounts (10%) + Discount on Next Booking
610395,Luxury Lovers,5,Free Hotel Meal
610474,Luxury Lovers,5,Free Hotel Meal
610482,Other Frequent Travelers,6,No Cancellation Fees
610492,Bargain Hunters (Budget),4,Exclusive Discounts (10%)
610530,Zerobookers,1,"Free Checked Bag + Irresistible ""First Booking"" Offer"
610670,Other Frequent Travelers,6,No Cancellation Fees
610763,Other Infrequent Travelers,7,Exclusive Discounts (10%) + Discount on Next Booking
610793,Other Infrequent Travelers,7,Exclusive Discounts (10%) + Discount on Next Booking
610806,Big Spenders,2,1 Night Free (with Flight Booking)
610905,Zerobookers,1,"Free Checked Bag + Irresistible ""First Booking"" Offer"
610909,Bargain Hunters (High-Spenders),3,Exclusive Discounts (10%)
611031,Zerobookers,1,"Free Checked Bag + Irresistible ""First Booking"" Offer"
611065,Big Spenders,2,1 Night Free (with Flight Booking)
611087,Bargain Hunters (Budget),4,Exclusive Discounts (10%)
611126,Other Infrequent Travelers,7,Exclusive Discounts (10%) + Discount on Next Booking
611177,Luxury Lovers,5,Free Hotel Meal
611251,Other Frequent Travelers,6,No Cancellation Fees
611350,Luxury Lovers,5,Free Hotel Meal
611371,Bargain Hunters (High-Spenders),3,Exclusive Discounts (10%)
611583,Other Frequent Travelers,6,No Cancellation Fees
611839,Other Frequent Travelers,6,No Cancellation Fees
611852,Bargain Hunters (Budget),4,Exclusive Discounts (10%)
611887,Bargain Hunters (Budget),4,Exclusive Discounts (10%)
611954,Bargain Hunters (High-Spenders),3,Exclusive Discounts (10%)
612002,Luxury Lovers,5,Free Hotel Meal
612128,Bargain Hunters (Budget),4,Exclusive Discounts (10%)
612175,Luxury Lovers,5,Free Hotel Meal
612220,Other Infrequent Travelers,7,Exclusive Discounts (10%) + Discount on Next Booking
612226,Zerobookers,1,"Free Checked Bag + Irresistible ""First Booking"" Offer"
612236,Bargain Hunters (High-Spenders),3,Exclusive Discounts (10%)
612562,Luxury Lovers,5,Free Hotel Meal
612685,Other Infrequent Travelers,7,Exclusive Discounts (10%) + Discount on Next Booking
612797,Bargain Hunters (Budget),4,Exclusive Discounts (10%)
612812,Bargain Hunters (Budget),4,Exclusive Discounts (10%)
612976,Zerobookers,1,"Free Checked Bag + Irresistible ""First Booking"" Offer"
613164,Luxury Lovers,5,Free Hotel Meal
613252,Zerobookers,1,"Free Checked Bag + Irresistible ""First Booking"" Offer"
613275,Bargain Hunters (Budget),4,Exclusive Discounts (10%)
613383,Other Infrequent Travelers,7,Exclusive Discounts (10%) + Discount on Next Booking
613386,Zerobookers,1,"Free Checked Bag + Irresistible ""First Booking"" Offer"
613442,Bargain Hunters (High-Spenders),3,Exclusive Discounts (10%)
613655,Bargain Hunters (Budget),4,Exclusive Discounts (10%)
613874,Big Spenders,2,1 Night Free (with Flight Booking)
613921,Other Infrequent Travelers,7,Exclusive Discounts (10%) + Discount on Next Booking
613941,Bargain Hunters (Budget),4,Exclusive Discounts (10%)
614033,Bargain Hunters (High-Spenders),3,Exclusive Discounts (10%)
614092,Luxury Lovers,5,Free Hotel Meal
614111,Bargain Hunters (High-Spenders),3,Exclusive Discounts (10%)
614165,Big Spenders,2,1 Night Free (with Flight Booking)
614311,Other Infrequent Travelers,7,Exclusive Discounts (10%) + Discount on Next Booking
614412,Other Infrequent Travelers,7,Exclusive Discounts (10%) + Discount on Next Booking
614549,Bargain Hunters (High-Spenders),3,Exclusive Discounts (10%)
614595,Zerobookers,1,"Free Checked Bag + Irresistible ""First Booking"" Offer"
614632,Luxury Lovers,5,Free Hotel Meal
614668,Other Infrequent Travelers,7,Exclusive Discounts (10%) + Discount on Next Booking
614748,Big Spenders,2,1 Night Free (with Flight Booking)
614793,Bargain Hunters (Budget),4,Exclusive Discounts (10%)
614814,Luxury Lovers,5,Free Hotel Meal
614828,Luxury Lovers,5,Free Hotel Meal
614846,Zerobookers,1,"Free Checked Bag + Irresistible ""First Booking"" Offer"
614918,Other Frequent Travelers,6,No Cancellation Fees
614933,Luxury Lovers,5,Free Hotel Meal
615006,Bargain Hunters (Budget),4,Exclusive Discounts (10%)
615266,Big Spenders,2,1 Night Free (with Flight Booking)
615307,Luxury Lovers,5,Free Hotel Meal
615489,Other Infrequent Travelers,7,Exclusive Discounts (10%) + Discount on Next Booking
615544,Other Infrequent Travelers,7,Exclusive Discounts (10%) + Discount on Next Booking
615674,Other Infrequent Travelers,7,Exclusive Discounts (10%) + Discount on Next Booking
615749,Other Frequent Travelers,6,No Cancellation Fees
615783,Other Infrequent Travelers,7,Exclusive Discounts (10%) + Discount on Next Booking
615881,Zerobookers,1,"Free Checked Bag + Irresistible ""First Booking"" Offer"
615922,Luxury Lovers,5,Free Hotel Meal
616086,Zerobookers,1,"Free Checked Bag + Irresistible ""First Booking"" Offer"
616125,Other Infrequent Travelers,7,Exclusive Discounts (10%) + Discount on Next Booking
616222,Bargain Hunters (High-Spenders),3,Exclusive Discounts (10%)
616461,Luxury Lovers,5,Free Hotel Meal
616470,Luxury Lovers,5,Free Hotel Meal
616491,Luxury Lovers,5,Free Hotel Meal
616518,Other Infrequent Travelers,7,Exclusive Discounts (10%) + Discount on Next Booking
616692,Bargain Hunters (Budget),4,Exclusive Discounts (10%)
616715,Other Infrequent Travelers,7,Exclusive Discounts (10%) + Discount on Next Booking
616718,Bargain Hunters (High-Spenders),3,Exclusive Discounts (10%)
616734,Zerobookers,1,"Free Checked Bag + Irresistible ""First Booking"" Offer"
616752,Luxury Lovers,5,Free Hotel Meal
616789,Bargain Hunters (Budget),4,Exclusive Discounts (10%)
616795,Bargain Hunters (Budget),4,Exclusive Discounts (10%)
616802,Other Frequent Travelers,6,No Cancellation Fees
616950,Luxury Lovers,5,Free Hotel Meal
616992,Big Spenders,2,1 Night Free (with Flight Booking)
617052,Bargain Hunters (High-Spenders),3,Exclusive Discounts (10%)
617125,Other Frequent Travelers,6,No Cancellation Fees
617199,Big Spenders,2,1 Night Free (with Flight Booking)
617402,Big Spenders,2,1 Night Free (with Flight Booking)
617407,Bargain Hunters (High-Spenders),3,Exclusive Discounts (10%)
617458,Other Frequent Travelers,6,No Cancellation Fees
617506,Big Spenders,2,1 Night Free (with Flight Booking)
617606,Zerobookers,1,"Free Checked Bag + Irresistible ""First Booking"" Offer"
617743,Luxury Lovers,5,Free Hotel Meal
617878,Big Spenders,2,1 Night Free (with Flight Booking)
617964,Bargain Hunters (Budget),4,Exclusive Discounts (10%)
617990,Zerobookers,1,"Free Checked Bag + Irresistible ""First Booking"" Offer"
617994,Bargain Hunters (High-Spenders),3,Exclusive Discounts (10%)
618063,Big Spenders,2,1 Night Free (with Flight Booking)
618088,Big Spenders,2,1 Night Free (with Flight Booking)
618157,Big Spenders,2,1 Night Free (with Flight Booking)
618181,Other Infrequent Travelers,7,Exclusive Discounts (10%) + Discount on Next Booking
618201,Bargain Hunters (High-Spenders),3,Exclusive Discounts (10%)
618230,Zerobookers,1,"Free Checked Bag + Irresistible ""First Booking"" Offer"
618266,Bargain Hunters (Budget),4,Exclusive Discounts (10%)
618308,Bargain Hunters (Budget),4,Exclusive Discounts (10%)
618343,Other Infrequent Travelers,7,Exclusive Discounts (10%) + Discount on Next Booking
618392,Luxury Lovers,5,Free Hotel Meal
618418,Big Spenders,2,1 Night Free (with Flight Booking)
618429,Bargain Hunters (High-Spenders),3,Exclusive Discounts (10%)
618535,Big Spenders,2,1 Night Free (with Flight Booking)
618642,Luxury Lovers,5,Free Hotel Meal
618664,Bargain Hunters (Budget),4,Exclusive Discounts (10%)
618759,Bargain Hunters (Budget),4,Exclusive Discounts (10%)
618780,Other Frequent Travelers,6,No Cancellation Fees
618815,Luxury Lovers,5,Free Hotel Meal
618881,Other Frequent Travelers,6,No Cancellation Fees
619079,Other Frequent Travelers,6,No Cancellation Fees
619109,Other Infrequent Travelers,7,Exclusive Discounts (10%) + Discount on Next Booking
619218,Luxury Lovers,5,Free Hotel Meal
619321,Bargain Hunters (High-Spenders),3,Exclusive Discounts (10%)
619362,Big Spenders,2,1 Night Free (with Flight Booking)
619432,Bargain Hunters (Budget),4,Exclusive Discounts (10%)
619520,Other Infrequent Travelers,7,Exclusive Discounts (10%) + Discount on Next Booking
619615,Other Frequent Travelers,6,No Cancellation Fees
619918,Bargain Hunters (Budget),4,Exclusive Discounts (10%)
619938,Zerobookers,1,"Free Checked Bag + Irresistible ""First Booking"" Offer"
619971,Other Infrequent Travelers,7,Exclusive Discounts (10%) + Discount on Next Booking
619983,Luxury Lovers,5,Free Hotel Meal
619988,Zerobookers,1,"Free Checked Bag + Irresistible ""First Booking"" Offer"
620033,Zerobookers,1,"Free Checked Bag + Irresistible ""First Booking"" Offer"
620274,Bargain Hunters (High-Spenders),3,Exclusive Discounts (10%)
620300,Other Frequent Travelers,6,No Cancellation Fees
620382,Bargain Hunters (Budget),4,Exclusive Discounts (10%)
620394,Bargain Hunters (Budget),4,Exclusive Discounts (10%)
620453,Bargain Hunters (Budget),4,Exclusive Discounts (10%)
620690,Bargain Hunters (Budget),4,Exclusive Discounts (10%)
620719,Luxury Lovers,5,Free Hotel Meal
620884,Bargain Hunters (Budget),4,Exclusive Discounts (10%)
620972,Bargain Hunters (High-Spenders),3,Exclusive Discounts (10%)
620991,Luxury Lovers,5,Free Hotel Meal
621072,Other Infrequent Travelers,7,Exclusive Discounts (10%) + Discount on Next Booking
621081,Bargain Hunters (High-Spenders),3,Exclusive Discounts (10%)
621085,Luxury Lovers,5,Free Hotel Meal
621113,Zerobookers,1,"Free Checked Bag + Irresistible ""First Booking"" Offer"
621150,Zerobookers,1,"Free Checked Bag + Irresistible ""First Booking"" Offer"
621291,Big Spenders,2,1 Night Free (with Flight Booking)
621552,Zerobookers,1,"Free Checked Bag + Irresistible ""First Booking"" Offer"
621607,Bargain Hunters (Budget),4,Exclusive Discounts (10%)
621665,Other Frequent Travelers,6,No Cancellation Fees
621811,Other Infrequent Travelers,7,Exclusive Discounts (10%) + Discount on Next Booking
621849,Bargain Hunters (High-Spenders),3,Exclusive Discounts (10%)
621922,Other Infrequent Travelers,7,Exclusive Discounts (10%) + Discount on Next Booking
622149,Bargain Hunters (Budget),4,Exclusive Discounts (10%)
622248,Other Frequent Travelers,6,No Cancellation Fees
622293,Bargain Hunters (High-Spenders),3,Exclusive Discounts (10%)
622343,Other Infrequent Travelers,7,Exclusive Discounts (10%) + Discount on Next Booking
622418,Bargain Hunters (Budget),4,Exclusive Discounts (10%)
622464,Other Infrequent Travelers,7,Exclusive Discounts (10%) + Discount on Next Booking
622708,Bargain Hunters (Budget),4,Exclusive Discounts (10%)
622813,Other Frequent Travelers,6,No Cancellation Fees
623043,Other Frequent Travelers,6,No Cancellation Fees
623077,Bargain Hunters (High-Spenders),3,Exclusive Discounts (10%)
623087,Big Spenders,2,1 Night Free (with Flight Booking)
623142,Bargain Hunters (Budget),4,Exclusive Discounts (10%)
623417,Zerobookers,1,"Free Checked Bag + Irresistible ""First Booking"" Offer"
623691,Bargain Hunters (Budget),4,Exclusive Discounts (10%)
623750,Other Infrequent Travelers,7,Exclusive Discounts (10%) + Discount on Next Booking
623815,Bargain Hunters (Budget),4,Exclusive Discounts (10%)
623850,Big Spenders,2,1 Night Free (with Flight Booking)
623935,Luxury Lovers,5,Free Hotel Meal
623941,Bargain Hunters (Budget),4,Exclusive Discounts (10%)
623949,Bargain Hunters (High-Spenders),3,Exclusive Discounts (10%)
623972,Other Frequent Travelers,6,No Cancellation Fees
624198,Other Frequent Travelers,6,No Cancellation Fees
624215,Other Frequent Travelers,6,No Cancellation Fees
624258,Luxury Lovers,5,Free Hotel Meal
624497,Other Infrequent Travelers,7,Exclusive Discounts (10%) + Discount on Next Booking
624593,Other Infrequent Travelers,7,Exclusive Discounts (10%) + Discount on Next Booking
624636,Luxury Lovers,5,Free Hotel Meal
624762,Bargain Hunters (High-Spenders),3,Exclusive Discounts (10%)
624913,Bargain Hunters (High-Spenders),3,Exclusive Discounts (10%)
625030,Big Spenders,2,1 Night Free (with Flight Booking)
625089,Bargain Hunters (High-Spenders),3,Exclusive Discounts (10%)
625398,Big Spenders,2,1 Night Free (with Flight Booking)
625400,Big Spenders,2,1 Night Free (with Flight Booking)
625555,Luxury Lovers,5,Free Hotel Meal
625597,Bargain Hunters (Budget),4,Exclusive Discounts (10%)
625700,Zerobookers,1,"Free Checked Bag + Irresistible ""First Booking"" Offer"
625703,Other Infrequent Travelers,7,Exclusive Discounts (10%) + Discount on Next Booking
625984,Bargain Hunters (High-Spenders),3,Exclusive Discounts (10%)
626037,Zerobookers,1,"Free Checked Bag + Irresistible ""First Booking"" Offer"
626067,Zerobookers,1,"Free Checked Bag + Irresistible ""First Booking"" Offer"
